Manufacturer;Name;FlashDevice;DeviceFamily;BetaSupport;ExternalBus;Endian;CoreId;BaseAddr;RAMAddr;RAMSize
Atmel;ATSAMD20E17;ATSAMD20x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000
Atmel;ATSAMD20G14;ATSAMD20x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800
Atmel;ATSAMD20G15;ATSAMD20x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000
Atmel;ATSAMD20G16;ATSAMD20x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAMD20G17;ATSAMD20x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000
Atmel;ATSAMD20G18;ATSAMD20x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000
Atmel;ATSAMD20J14;ATSAMD20x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800
Atmel;ATSAMD20J15;ATSAMD20x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000
Atmel;ATSAMD20J16;ATSAMD20x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAMD20J17;ATSAMD20x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000
Atmel;ATSAMD20J18;ATSAMD20x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000
Atmel;ATSAMD21E14;ATSAMD21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMD21E15;ATSAMD21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMD21E16;ATSAMD21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMD21E17;ATSAMD21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAMD21E18;ATSAMD21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMD21G14;ATSAMD21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMD21G15;ATSAMD21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMD21G16;ATSAMD21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMD21G17;ATSAMD21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAMD21G18;ATSAMD21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMD21J14;ATSAMD21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMD21J15;ATSAMD21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMD21J16;ATSAMD21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMD21J17;ATSAMD21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAMD21J18;ATSAMD21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMDA1E14;ATSAMDA1x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800 
Atmel;ATSAMDA1E15;ATSAMDA1x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMDA1E16;ATSAMDA1x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMDA1G14;ATSAMDA1x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800 
Atmel;ATSAMDA1G15;ATSAMDA1x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMDA1G16;ATSAMDA1x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMDA1J14;ATSAMDA1x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800 
Atmel;ATSAMDA1J15;ATSAMDA1x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMDA1J16;ATSAMDA1x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAME70J19;ATSAME70x19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAME70J20;ATSAME70x20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAME70J21;ATSAME70x21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAME70N19;ATSAME70x19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAME70N20;ATSAME70x20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAME70N21;ATSAME70x21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAME70Q19;ATSAME70x19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAME70Q20;ATSAME70x20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAME70Q21;ATSAME70x21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMG51G18;ATSAMG51G18 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG51N18;ATSAMG51N18 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG53G19;ATSAMG53G19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG53N18;ATSAMG53N18 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG53N19;ATSAMG53N19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG54G19;ATSAMG54G19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG54J19;ATSAMG54J19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG54N19;ATSAMG54N19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000
Atmel;ATSAMG55G18;ATSAMG55G18 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000;
Atmel;ATSAMG55G19;ATSAMG55G19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000;   
Atmel;ATSAMG55J18;ATSAMG55J18 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000;          
Atmel;ATSAMG55J19;ATSAMG55J19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000;        
Atmel;ATSAMG55N19;ATSAMG55N19 internal;0E0000FF;0;0;0;4BA00477;400000;20000000;10000; 
Atmel;ATSAMHA1G16;ATSAMH21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMH21E14;ATSAMH21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMH21E15;ATSAMH21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMH21E16;ATSAMH21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMH21G14;ATSAMH21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMH21G15;ATSAMH21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMH21G16;ATSAMH21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML21E15;ATSAML21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAML21E16;ATSAML21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML21E17;ATSAML21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML21E18;ATSAML21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAML21G16;ATSAML21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML21G17;ATSAML21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML21G18;ATSAML21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAML21J16;ATSAML21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML21J17;ATSAML21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML21J18;ATSAML21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMR21E14;ATSAMR21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMR21E15;ATSAMR21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMR21E16;ATSAMR21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMR21E17;ATSAMR21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAMR21E18;ATSAMR21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMR21E19;ATSAMR21x19 internal;060000FF;0;0;0;0BC11477;0;20000000;10000 
Atmel;ATSAMR21G14;ATSAMR21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;0800 
Atmel;ATSAMR21G15;ATSAMR21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000 
Atmel;ATSAMR21G16;ATSAMR21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAMR21G17;ATSAMR21x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAMR21G18;ATSAMR21x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAML22G16;ATSAML22x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML22G17;ATSAML22x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML22G18;ATSAML22x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAML22J16;ATSAML22x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML22J17;ATSAML22x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML22J18;ATSAML22x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAML22N16;ATSAML22x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000 
Atmel;ATSAML22N17;ATSAML22x17 internal;060000FF;0;0;0;0BC11477;0;20000000;4000 
Atmel;ATSAML22N18;ATSAML22x18 internal;060000FF;0;0;0;0BC11477;0;20000000;8000 
Atmel;ATSAMS70J19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMS70J20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMS70J21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMS70N19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMS70N20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMS70N21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMS70Q19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMS70Q20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMS70Q21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV21E14;ATSAMV21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800
Atmel;ATSAMV21E15;ATSAMV21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000
Atmel;ATSAMV21E16;ATSAMV21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAMV21G14;ATSAMV21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800
Atmel;ATSAMV21G15;ATSAMV21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000
Atmel;ATSAMV21G16;ATSAMV21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAMV21J14;ATSAMV21x14 internal;060000FF;0;0;0;0BC11477;0;20000000;800
Atmel;ATSAMV21J15;ATSAMV21x15 internal;060000FF;0;0;0;0BC11477;0;20000000;1000
Atmel;ATSAMV21J16;ATSAMV21x16 internal;060000FF;0;0;0;0BC11477;0;20000000;2000
Atmel;ATSAMV70J19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV70J20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV70N19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV70N20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV70Q19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV70Q20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71J19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV71J20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71J21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71N19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV71N20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71N21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71Q19;ATSAMV7xx19 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;40000
Atmel;ATSAMV71Q20;ATSAMV7xx20 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;ATSAMV71Q21;ATSAMV7xx21 internal;0E0100FF;0;0;0;0BD11477;400000;20400000;60000
Atmel;AT91SAM7A3;AT91SAM7A3 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7L64;AT91SAM7L64 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;1000
Atmel;AT91SAM7L128;AT91SAM7L128 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;1000
Atmel;AT91SAM7S16;AT91SAM7S16 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;1000
Atmel;AT91SAM7S161;AT91SAM7S161 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;1000
Atmel;AT91SAM7S32;AT91SAM7S32 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;2000
Atmel;AT91SAM7S321;AT91SAM7S321 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;2000
Atmel;AT91SAM7S64;AT91SAM7S64 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;4000
Atmel;AT91SAM7S128;AT91SAM7S128 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7S256;AT91SAM7S256 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;10000
Atmel;AT91SAM7S512;AT91SAM7S512 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;10000
Atmel;AT91SAM7SE32;AT91SAM7SE32 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;2000
Atmel;AT91SAM7SE256;AT91SAM7SE256 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7SE512;AT91SAM7SE512 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7X128;AT91SAM7X128 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7X256;AT91SAM7X256 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;10000
Atmel;AT91SAM7X512;AT91SAM7X512 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;20000
Atmel;AT91SAM7XC128;AT91SAM7XC128 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;8000
Atmel;AT91SAM7XC256;AT91SAM7XC256 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;10000
Atmel;AT91SAM7XC512;AT91SAM7XC512 internal;070000FF;0;0;0;3F0F0F0F;100000;200000;20000
Atmel;AT91SAM9XE128;AT91SAM9XE128 internal;092601FF;0;0;0;0792603F;200000;300000;4000
Atmel;AT91SAM9XE256;AT91SAM9XE256 internal;092601FF;0;0;0;0792603F;200000;300000;8000
Atmel;AT91SAM9XE512;AT91SAM9XE512 internal;092601FF;0;0;0;0792603F;200000;300000;8000
AyDeeKay;Chaveiro;Chaveiro internal;060000FF;0;0;0;0BB11477;0;20000000;2000
AyDeeKay;Heimdall Slave;Heimdall Slave internal;060000FF;0;0;0;0BB11477;0;20000000;2000
AyDeeKay;KamCho;KamCho internal;060000FF;0;0;0;0BB11477;0;20000000;2000
AyDeeKay;uSesame;uSesame internal;060000FF;0;0;0;0BB11477;0;20000000;2000
AyDeeKay;uSobek;uSobek internal;060000FF;0;0;0;0BB11477;0;20000000;2000
Cypress;CY8C4013xxx;CY8C4013xxx internal;060000FF;0;0;0;2BA01477;0;20000000;800
Cypress;CY8C4014xxx;CY8C4014xxx internal;060000FF;0;0;0;2BA01477;0;20000000;800
Cypress;CY8C4024xxx-Sxxx;CY8C4024xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;800
Cypress;CY8C4025xxx-Sxxx;CY8C4025xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4045xxx-Sxxx;CY8C4045xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4124xxx-Sxxx;CY8C4124xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4124xxx;CY8C4124xxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4125xxx-Mxxx;CY8C41x5xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4125xxx-Sxxx;CY8C4125xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4125xxx;CY8C4125xxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4126xxx-Mxxx;CY8C41x6xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;2000
Cypress;CY8C4127xxx-Mxxx;CY8C41x7xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;4000
Cypress;CY8C4127xxx;CY8C4127xxx internal;060000FF;0;0;0;2BA01477;0;20000000;4000
Cypress;CY8C4128xxx-BLxxx;CY8C4128xxx-BLxxx internal;060000FF;0;0;0;2BA01477;0;20000000;8000
Cypress;CY8C4146xxx-Sxxx;CY8C4146xxx-Sxxx internal;060000FF;0;0;0;2BA01477;0;20000000;2000
Cypress;CY8C4244xxx;CY8C4244xxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4245xxx-Dxxx;CY8C4245xxx-Dxxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4245xxx-Mxxx;CY8C42x5xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4245xxx;CY8C4245xxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4246xxx-Dxxx;CY8C4246xxx-Dxxx internal;060000FF;0;0;0;0BB11477;0;20000000;2000
Cypress;CY8C4246xxx-Mxxx;CY8C42x6xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;2000
Cypress;CY8C4247xxx-BLxxx;CY8C4247xxx-BLxxx internal;060000FF;0;0;0;0BB11477;0;20000000;1000
Cypress;CY8C4247xxx-Mxxx;CY8C42x7xxx-Mxxx internal;060000FF;0;0;0;2BA01477;0;20000000;4000
Cypress;CY8C4247xxx;CY8C4247xxx internal;060000FF;0;0;0;2BA01477;0;20000000;4000
Cypress;CY8C4248xxx-BLxxx;CY8C4248xxx-BLxxx internal;060000FF;0;0;0;2BA01477;0;20000000;8000
Cypress;CY8C4A24xxx;CY8C4A24xxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4A25xxx;CY8C4A25xxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C4A45xxx;CY8C4A45xxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
Cypress;CY8C5266xxxLP;CY8C5266xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFE000;4000
Cypress;CY8C5267xxxLP;CY8C5267xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFC000;8000
Cypress;CY8C5268xxxLP;CY8C5268xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFF8000;10000
Cypress;CY8C5466xxxLP;CY8C5466xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFE000;4000
Cypress;CY8C5467xxxLP;CY8C5467xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFC000;8000
Cypress;CY8C5468xxxLP;CY8C5468xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFF8000;10000
Cypress;CY8C5666xxxLP;CY8C5666xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFE000;4000
Cypress;CY8C5667xxxLP;CY8C5667xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFC000;8000
Cypress;CY8C5668xxxLP;CY8C5668xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFF8000;10000
Cypress;CY8C5866xxxLP;CY8C5866xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFE000;4000
Cypress;CY8C5867xxxLP;CY8C5867xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFFC000;8000
Cypress;CY8C5868xxxLP;CY8C5868xxxLP internal;030000FF;0;0;0;3BA00477;0;1FFF8000;10000
Cypress;CYBL10xxx-256;CYBL10xxx-256 internal;060000FF;0;0;0;2BA01477;0;20000000;8000
Cypress;CYBL10xxx;CYBL10xxx internal;060000FF;0;0;0;2BA01477;0;20000000;4000
Cypress;CYPD21xxx;CYPD21xxx internal;060000FF;0;0;0;2BA01477;0;20000000;1000
DSPGroup;DA56KLF;DA56KLF internal;096801FF;0;0;0;05968489;0;18000000;10000
Ember;EM351;EM351 internal;030000FF;0;0;0;3BA00477;8000000;20000000;3000
Ember;EM351 (allow CIB);EM351 (allow CIB) internal;030000FF;0;0;0;3BA00477;8000000;20000000;3000
Ember;EM357;EM357 internal;030000FF;0;0;0;3BA00477;8000000;20000000;3000
Ember;EM357 (allow CIB);EM357 (allow CIB) internal;030000FF;0;0;0;3BA00477;8000000;20000000;3000
Ember;EM3581;EM3581 internal;030000FF;0;0;0;3BA00477;8000000;20000000;08000
Ember;EM3582;EM3582 internal;030000FF;0;0;0;3BA00477;8000000;20000000;08000
Ember;EM3585;EM3585 internal;030000FF;0;0;0;3BA00477;8000000;20000000;08000
Ember;EM3586;EM3586 internal;030000FF;0;0;0;3BA00477;8000000;20000000;08000
Ember;EM3587;EM3587 internal;030000FF;0;0;0;3BA00477;8000000;20000000;10000
Ember;EM3588;EM3588 internal;030000FF;0;0;0;3BA00477;8000000;20000000;10000
Energy Micro;EFM32G200F16;EFM32GxxxF16 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G200F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G200F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G210F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G222F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G222F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G222F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G230F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G230F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G230F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G232F16;EFM32GxxxF16 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G232F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G232F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G232F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G280F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G280F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G280F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G290F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G290F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G290F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G800F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G840F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G840F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G840F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G842F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G842F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G842F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G880F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G880F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G880F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G890F32;EFM32GxxxF32 internal;030000FF;0;0;0;2BA01477;0;10000000;2000
Energy Micro;EFM32G890F64;EFM32GxxxF64 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32G890F128;EFM32GxxxF128 internal;030000FF;0;0;0;2BA01477;0;10000000;4000
Energy Micro;EFM32GG230F512;EFM32GGxxxF512 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
Energy Micro;EFM32GG230F1024;EFM32GGxxxF1024 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
Energy Micro;EFM32GG232F512;EFM32GGxxxF512 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
Energy Micro;EFM32GG232F1024;EFM32GGxxxF1024 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
Energy Micro;EFM32GG280F512;EFM32GGxxxF512 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
Energy Micro;EFM32GG280F1024;EFM32GGxxxF1024 internal;030000FF;0;0;0;2BA01477;0;10000000;20000
